group,variable,value
7,1,1.3188485437713997
7,54,0.6425159572219639
7,73,2.176945512955996
8,6,2.9143417282461166
8,2,1.8718896094103448
8,3,0.95385311416076
8,15,1.6513346403257425
8,17,0.4637309606394209
8,12,0.7314130598703061
8,13,2.0113859146433417
8,39,0.4957774091388931
8,31,1.3911928819182626
8,52,1.1536721459809984
8,57,0.9745890514251244
8,27,0.6578947368421052
8,32,0.7917357864575478
8,16,0.8464032574272357
8,65,0.921806665661288
8,23,0.959508369778314
8,63,0.7709998491931835
8,1,4.659930628864425
8,54,2.115065600965164
8,73,0.7709998491931835
9,6,3.461818181818182
9,2,40.28
9,3,0.6581818181818182
9,15,1.2048484848484848
9,17,0.5418181818181819
9,12,0.5987878787878788
9,13,2.797575757575758
9,39,0.9987878787878788
9,31,0.9454545454545455
9,52,0.4412121212121211
9,57,0.2145454545454545
9,27,0.64
9,32,0.223030303030303
9,16,0.7939393939393938
9,65,0.4448484848484848
9,23,0.2169696969696969
9,63,0.7103030303030303
9,1,1.210909090909091
9,54,0.2981818181818181
9,73,0.1042424242424242
10,6,5.797383177570094
10,2,0.7342056074766355
10,3,0.702803738317757
10,15,9.786915887850467
10,17,0.3753271028037383
10,12,1.1753271028037382
10,13,0.5637383177570093
10,39,1.2859813084112148
10,31,2.830654205607477
10,52,19.730841121495327
10,57,3.1551401869158875
10,27,0.5757009345794393
10,32,0.901682242990654
10,16,0.1629906542056074
10,65,0.3857943925233645
10,23,0.4321495327102804
10,63,0.4814953271028037
10,1,0.6893457943925233
10,54,0.7386915887850467
10,73,0.3962616822429907
11,6,5.042077249514493
11,2,0.903402143422283
11,3,1.265913831547148
11,15,3.138890886858951
11,17,0.950873912105301
11,12,24.065309645400276
11,13,1.3248939077896855
11,39,0.5437675321872978
11,31,1.001222757678199
11,52,1.3795583686974036
11,57,3.246781270229447
11,27,0.4042293030281234
11,32,0.9652592965547004
11,16,0.3840897647989643
11,65,0.4632093792706609
11,23,0.4430698410415018
11,63,0.8918938358627634
11,1,0.5452060706322376
11,54,1.8240667481838453
11,73,0.7422858375890096
12,6,2.089808974861937
12,2,0.6065727132812264
12,3,0.4587017533270966
12,15,1.875546971663096
12,17,1.102996650270091
12,12,2.4640130367866737
12,13,0.771041434046534
12,39,0.6231704740924043
12,31,0.8087636177083019
12,52,1.4847451489271812
12,57,8.496544647976583
12,27,0.6865437426441742
12,32,3.023810242327308
12,16,0.3923107100823852
12,65,0.2595286235929626
12,23,2.489664121676676
12,63,0.4783172888312159
12,1,0.1463620726076591
12,54,0.9204212813471344
12,73,1.658267193771313
13,6,5.1872359026664725
13,2,1.3729013874722749
13,3,0.5715025822850389
13,15,1.5299431735392686
13,17,39.17625916751663
13,12,0.8062557676429161
13,13,3.1991192708080365
13,39,0.6443570191202422
13,31,1.175384914274613
13,52,0.4063658587919115
13,57,1.6432722975051404
13,27,0.135994948759046
13,32,0.4533164958634869
13,16,3.4435863810772744
13,65,0.4290316835850858
13,23,2.37829261579808
13,63,0.7852089303349685
13,1,0.832159567406544
13,54,0.3739861090873767
13,73,0.4371266210112196
14,6,5.658412404535987
14,2,2.1421545938440176
14,3,1.7791020597084009
14,15,3.4815436241610738
14,17,0.5756769266373525
14,12,0.6263017819949086
14,13,1.4681208053691277
14,39,22.80866697523721
14,31,0.6624623929645915
14,52,1.40737097894006
14,57,1.0414255959268688
14,27,0.4874450358713261
14,32,0.4238023605646841
14,16,0.5178199490858597
14,65,0.3804096274010645
14,23,0.919925943068734
14,63,9.099456144411016
14,1,0.5264984957185836
14,54,0.6986230039342745
14,73,0.3399097431150196
15,6,4.712592532664536
15,2,0.6290198616560818
15,3,0.6087941426317706
15,15,0.8939767808745601
15,17,1.3450103151167023
15,12,0.3701306581448971
15,13,1.6848023947251327
15,39,1.1811819910197807
15,31,1.4805226325795884
15,52,0.4995752599004894
15,57,0.7503741758019498
15,27,0.8090287609724526
15,32,6.124347720561466
15,16,3.863112333643461
15,65,0.6634035839974111
15,23,22.51931556166822
15,63,0.4449658185348488
15,1,1.9457141701387484
15,54,1.4946806358966065
15,73,0.4530561061445735
16,6,44.27436989296812
16,2,1.674531016227414
16,3,1.047301185406836
16,15,1.2429508574059156
16,17,0.267579698469329
16,12,0.860283116584187
16,13,4.243871561744735
16,39,0.5495454022327081
16,31,0.584071814938428
16,52,0.9063183335251468
16,57,0.526527793762228
16,27,0.2100356772931292
16,32,0.4085625503510185
16,16,0.2301760847047991
16,65,0.558177005409138
16,23,0.270456899528139
16,63,3.656922545747497
16,1,1.053055587524456
16,54,0.1064564391759696
16,73,0.4085625503510185
17,6,3.815295915532092
17,2,1.2607668796888023
17,3,1.304181717143651
17,15,1.4378994165045846
17,17,0.5991247568769102
17,12,2.278410669630453
17,13,1.2242984162267296
17,39,2.141219783273132
17,31,2.564948596832453
17,52,1.0801611558766324
17,57,1.698388441233676
17,27,1.0975270908585717
17,32,0.7779938871908864
17,16,0.333425951653237
17,65,0.4410947485412614
17,23,0.9412336760211172
17,63,1.1600444567935535
17,1,0.4688802445123645
17,54,3.4592942484023337
17,73,0.5591831064184496
18,6,5.29853871415662
18,2,3.211302373762976
18,3,0.4606466685768442
18,15,1.3312468316766215
18,17,1.672874743779066
18,12,0.5510127614555553
18,13,10.480262722884662
18,39,0.5223600978598664
18,31,1.194595666835644
18,52,0.6523991095633775
18,57,1.882259593132177
18,27,0.3019549932776443
18,32,2.2569482709219546
18,16,23.105067113354345
18,65,0.2534658702695554
18,23,1.4612858433801328
18,63,1.392960260959644
18,1,1.097617420819466
18,54,0.8595799078706662
18,73,0.2666901765444888
19,6,5.023761031907672
19,2,0.7987751151940605
19,3,0.6138868425994135
19,15,1.255218038162095
19,17,1.1223295922346923
19,12,1.3332177781629615
19,13,1.385217604830206
19,39,1.5051060940907974
19,31,1.661105574092531
19,52,2.621657927806907
19,57,1.529661567794774
19,27,0.540220421487484
19,32,1.349106614089064
19,16,0.323554477040632
19,65,1.1541072640868977
19,23,0.4203319322268926
19,63,1.1309962300125664
19,1,0.6384423163033901
19,54,1.4256619144602851
19,73,12.66917999162225
