group,variable,value
52,19,0.1537616694124107
52,13,0.7395204100311185
52,17,0.9555189456342668
52,39,1.7682591982427238
52,1,0.0768808347062053
52,32,1.0836536701446091
52,25,0.0768808347062053
52,97,66.93758008420282
52,191,0.6846055280981146
52,16,0.1061687717371407
52,55,10.766977850997622
52,68,0.1354567087680761
52,36882,0.4136921105619623
52,58,0.3660992128866923
52,77,0.0512538898041369
52,2036,0.0402709134175361
52,78,0.1720666300567453
57,6,1.063472517631255
57,2,0.1567222657561849
57,3,0.4701667972685548
57,19,1.09332437777529
57,13,0.869435426695026
57,17,0.962722489645136
57,39,0.5149445874846077
57,1,0.6268890630247397
57,32,0.2089630210082465
57,25,0.4515093846785328
57,97,0.1417963356841673
57,191,57.65140490316802
57,16,1.5000559722377702
57,55,0.6380835105787529
57,68,0.2612037762603082
57,36882,2.175454307996567
57,58,0.0447777902160528
57,77,0.481361244822568
57,2036,0.0410463076980484
57,78,0.0111944475540132
27,6,0.7061358014840821
27,2,2.980132450331126
27,3,0.837788239048911
27,19,0.0757998882949014
27,13,0.4787361365993776
27,17,4.571930104524056
27,39,0.8138514322189421
27,1,7.49222053778026
27,32,2.281975584457033
27,25,0.0997366951248703
27,97,0.1196840341498444
27,191,0.2433575361046836
27,16,0.5425676214792946
27,55,0.127662969759834
27,68,1.368387457113221
27,36882,57.24088406606559
27,58,0.0
27,77,0.7340620761190457
27,2036,0.343094231229554
27,78,0.3351152956195644
32,6,2.626280703324236
32,2,0.0894814549684577
32,3,0.1163258914589951
32,19,0.161066618943224
32,13,0.1521184734463782
32,17,0.080533309471612
32,39,0.1431703279495324
32,1,0.0760592367231891
32,32,0.7158516397476623
32,25,22.567222943045053
32,97,0.0313185092389602
32,191,1.4719699342311303
32,16,0.1879110554337613
32,55,0.8813923314393093
32,68,0.0313185092389602
32,36882,0.2192295646727216
32,58,31.528790658136103
32,77,0.322133237886448
32,2036,0.0178962909936915
32,78,0.0223703637421144
16,6,1.3436133279228095
16,2,0.8341223680057711
16,3,1.7764552053744531
16,19,3.1335948419676267
16,13,0.2750349429640651
16,17,1.907209522521304
16,39,0.1713332431579422
16,1,1.5735605753189954
16,32,0.8251048288921953
16,25,6.56476847468326
16,97,0.0450876955678795
16,191,0.1352630867036385
16,16,72.20794445195907
16,55,0.1578069344875783
16,68,0.1037016998061229
16,36882,0.3020875603047928
16,58,0.2750349429640651
16,77,0.0405789260110915
16,2036,0.0
16,78,0.1352630867036385
65,6,3.102173324916584
65,2,0.6132203084137433
65,3,0.0631256199837677
65,19,0.0766525385517179
65,13,0.9468842997565156
65,17,0.2570114527910542
65,39,0.2840652899269546
65,1,3.8461538461538463
65,32,0.0180358914239336
65,25,0.1037063756876183
65,97,0.022544864279917
65,191,0.3607178284786725
65,16,0.3787537199026062
65,55,0.3156280999188385
65,68,82.76219677157543
65,36882,0.6087113355577599
65,58,0.0270538371359004
65,77,0.166831995671386
65,2036,0.0721435656957345
65,78,0.2930832356389214
23,6,1.0184973738296417
23,2,0.392783740580041
23,3,0.1598538479104818
23,19,0.9910938570449874
23,13,0.4156200045672528
23,17,0.2786024206439826
23,39,1.0321991322219684
23,1,0.9682575930577758
23,32,0.3608129709979447
23,25,69.76478648093172
23,97,0.7033569308061202
23,191,1.0093628682347568
23,16,1.0961406713861612
23,55,0.5206668189084266
23,68,0.2192281342772322
23,36882,0.0456725279744233
23,58,1.9776204612925323
23,77,0.0730760447590774
23,2036,0.0319707695820963
23,78,0.068508791961635
63,6,19.993701118051547
63,2,0.5931447168127657
63,3,0.9080888142354732
63,19,0.1522229804209753
63,13,0.1732192535824891
63,17,0.425174531520655
63,39,4.571938480919637
63,1,0.7978583801375255
63,32,0.3149440974227074
63,25,0.2886987559708152
63,97,0.3569366437457351
63,191,0.6561335362973072
63,16,0.2309590047766521
63,55,0.0052490682903784
63,68,0.4619180095533043
63,36882,0.2572043462285444
63,58,0.0209962731615138
63,77,0.2782006193900582
63,2036,0.0787360243556768
63,78,56.34874809721274
1,6,7.381043640146744
1,2,0.4763729945792039
1,3,0.8268083009363193
1,19,0.153315446531238
1,13,0.2792531347533264
1,17,0.6680173027432514
1,39,0.4763729945792039
1,1,67.61211192027596
1,32,0.6132617861249521
1,25,0.224497618135027
1,97,1.1827191589552648
1,191,0.2135465148113672
1,16,0.1423643432075781
1,55,0.0328533099709795
1,68,0.6789684060669112
1,36882,0.9144171275255982
1,58,0.2025954114877074
1,77,0.2135465148113672
1,2036,0.2190220664731972
1,78,0.3778130646662651
54,6,0.4143148793082742
54,2,0.0240182538729434
54,3,0.0120091269364717
54,19,0.1381049597694247
54,13,0.6725111084424162
54,17,0.3662783715623874
54,39,0.2762099195388495
54,1,0.342260117689444
54,32,0.300228173411793
54,25,0.7865978143388975
54,97,0.2822144830070854
54,191,2.125615467755494
54,16,0.0900684520235378
54,55,0.1801369040470757
54,68,0.0
54,36882,0.2461871021976702
54,58,10.892278131379848
54,77,0.168127777110604
54,2036,2.2937432448660986
54,78,0.2702053560706137
73,6,2.521916656659061
73,2,0.126095832832953
73,3,0.0360273808094151
73,19,0.0900684520235378
73,13,0.1861414675153116
73,17,0.0240182538729434
73,39,0.168127777110604
73,1,0.2401825387294343
73,32,0.042031944277651
73,25,0.126095832832953
73,97,0.1621232136423682
73,191,0.978743845322445
73,16,0.3542692446259157
73,55,0.0060045634682358
73,68,0.0240182538729434
73,36882,0.4803650774588687
73,58,1.6752732076378043
73,77,83.39137744685962
73,2036,0.0540410712141227
73,78,0.384292061967095
